riskScore	risk	geneName	geneExp
0.941904411	low	Cytolytic_activity	0.550970147
0.940828583	low	Cytolytic_activity	0.670500649
0.933090645	low	Cytolytic_activity	0.639380186
0.932594184	low	Cytolytic_activity	0.641418061
0.931587707	low	Cytolytic_activity	0.637502795
0.892169837	low	Cytolytic_activity	0.200078794
0.878746892	low	Cytolytic_activity	0.249587924
0.87738518	low	Cytolytic_activity	0.678769823
0.868321651	low	Cytolytic_activity	0.298290842
0.867541857	low	Cytolytic_activity	0.399546468
0.862723561	low	Cytolytic_activity	0.653105596
0.862472353	low	Cytolytic_activity	0.658989292
0.856769094	low	Cytolytic_activity	0.441729113
0.843006542	low	Cytolytic_activity	0.675131807
0.830131221	low	Cytolytic_activity	0.302766683
0.802691008	low	Cytolytic_activity	0.425051647
0.801851956	low	Cytolytic_activity	0.315528929
0.796517748	low	Cytolytic_activity	0.667993502
0.793839197	low	Cytolytic_activity	0.584354358
0.791695514	low	Cytolytic_activity	0.307331096
0.791678302	low	Cytolytic_activity	0.666183727
0.784910117	low	Cytolytic_activity	0.602649917
0.772759957	low	Cytolytic_activity	0.677161487
0.762195841	low	Cytolytic_activity	0.29694391
0.747788943	low	Cytolytic_activity	0.453272704
0.74621733	low	Cytolytic_activity	0.614583477
0.745193434	low	Cytolytic_activity	0.634995194
0.720759302	low	Cytolytic_activity	0.603016634
0.707237835	low	Cytolytic_activity	0.680498109
0.699520039	low	Cytolytic_activity	0.505238092
0.699400588	low	Cytolytic_activity	0.284508604
0.694539914	low	Cytolytic_activity	0.671334256
0.691740838	low	Cytolytic_activity	0.621233719
0.686819564	low	Cytolytic_activity	0.588614711
0.685100846	low	Cytolytic_activity	0.587115797
0.684623787	low	Cytolytic_activity	0.363995081
0.671628527	low	Cytolytic_activity	0.512051016
0.66487632	low	Cytolytic_activity	0.663379793
0.661135798	low	Cytolytic_activity	0.552643813
0.658270114	low	Cytolytic_activity	0.250975053
0.648597801	low	Cytolytic_activity	0.492422867
0.647975174	low	Cytolytic_activity	0.623173543
0.636314286	low	Cytolytic_activity	0.504696163
0.631379567	low	Cytolytic_activity	0.585474763
0.627529029	low	Cytolytic_activity	0.618281517
0.624544799	low	Cytolytic_activity	0.590256459
0.623341289	low	Cytolytic_activity	0.570464021
0.621103432	low	Cytolytic_activity	0.587366133
0.6203674	low	Cytolytic_activity	0.596930027
0.618961244	low	Cytolytic_activity	0.364876216
0.612565833	low	Cytolytic_activity	0.249174271
0.603736625	low	Cytolytic_activity	0.599819083
0.603547689	low	Cytolytic_activity	0.487402108
0.582654508	low	Cytolytic_activity	0.599193454
0.573276029	low	Cytolytic_activity	0.292303867
0.556979656	low	Cytolytic_activity	0.546926728
0.552404269	low	Cytolytic_activity	0.370600074
0.549369849	low	Cytolytic_activity	0.554436361
0.54623653	low	Cytolytic_activity	0.280213844
0.546157562	low	Cytolytic_activity	0.596603904
0.543643502	low	Cytolytic_activity	0.615463941
0.542758266	low	Cytolytic_activity	0.603187619
0.538575519	low	Cytolytic_activity	0.626410113
0.536450453	low	Cytolytic_activity	0.319161973
0.533348208	low	Cytolytic_activity	0.268021593
0.532003126	low	Cytolytic_activity	0.689988197
0.52865565	low	Cytolytic_activity	0.576392464
0.525816264	low	Cytolytic_activity	0.645251081
0.514644921	low	Cytolytic_activity	0.573776519
0.512768232	low	Cytolytic_activity	0.673447203
0.508368163	low	Cytolytic_activity	0.608922717
0.495242396	low	Cytolytic_activity	0.667858013
0.470698263	low	Cytolytic_activity	0.282511584
0.444477471	low	Cytolytic_activity	0.581699951
0.440814233	low	Cytolytic_activity	0.59256613
0.419075509	low	Cytolytic_activity	0.512011381
0.411168378	low	Cytolytic_activity	0.283403008
0.409746941	low	Cytolytic_activity	0.690491226
0.409354238	low	Cytolytic_activity	0.635256996
0.403244697	low	Cytolytic_activity	0.313309495
0.394960895	low	Cytolytic_activity	0.199088517
0.387366028	low	Cytolytic_activity	0.527554412
0.383406165	low	Cytolytic_activity	0.585220663
0.378694171	low	Cytolytic_activity	0.375480845
0.355680343	low	Cytolytic_activity	0.682719204
0.347344188	low	Cytolytic_activity	0.726859976
0.34318108	low	Cytolytic_activity	0.620793409
0.341470132	low	Cytolytic_activity	0.560970141
0.339966897	low	Cytolytic_activity	0.558737722
0.327825885	low	Cytolytic_activity	0.653569051
0.325539674	low	Cytolytic_activity	0.575146769
0.324444777	low	Cytolytic_activity	0.622632479
0.32350028	low	Cytolytic_activity	0.64530625
0.321470146	low	Cytolytic_activity	0.685318576
0.316776634	low	Cytolytic_activity	0.542792319
0.310815405	low	Cytolytic_activity	0.332498834
0.307442944	low	Cytolytic_activity	0.214230891
0.301142375	low	Cytolytic_activity	0.492478076
0.298797217	low	Cytolytic_activity	0.550471004
0.288984417	low	Cytolytic_activity	0.656974758
0.288671872	low	Cytolytic_activity	0.62454151
0.287863623	low	Cytolytic_activity	0.61814017
0.285375488	low	Cytolytic_activity	0.652582445
0.274002039	low	Cytolytic_activity	0.616465049
0.273127531	low	Cytolytic_activity	0.657495624
0.271038928	low	Cytolytic_activity	0.520986404
0.269775684	low	Cytolytic_activity	0.632219995
0.267106926	low	Cytolytic_activity	0.336288598
0.266985211	low	Cytolytic_activity	0.592943692
0.253558162	low	Cytolytic_activity	0.564039813
0.247392084	low	Cytolytic_activity	0.631181724
0.240874768	low	Cytolytic_activity	0.607003285
0.239956137	low	Cytolytic_activity	0.287654973
0.231476325	low	Cytolytic_activity	0.608349862
0.21945	low	Cytolytic_activity	0.666689216
0.219271931	low	Cytolytic_activity	0.564676373
0.217022986	low	Cytolytic_activity	0.642448441
0.21359125	low	Cytolytic_activity	0.612716799
0.211354269	low	Cytolytic_activity	0.664910715
0.20868876	low	Cytolytic_activity	0.665768441
0.20561065	low	Cytolytic_activity	0.615038597
0.203420626	low	Cytolytic_activity	0.583075887
0.194552814	low	Cytolytic_activity	0.626005163
0.194330362	low	Cytolytic_activity	0.284549842
0.192171579	low	Cytolytic_activity	0.557832528
0.186641352	low	Cytolytic_activity	0.330892325
0.160991189	low	Cytolytic_activity	0.653617635
0.157121345	low	Cytolytic_activity	0.66686878
0.156854369	low	Cytolytic_activity	0.621447131
0.15379661	low	Cytolytic_activity	0.58518343
0.14184186	low	Cytolytic_activity	0.549582471
0.135505549	low	Cytolytic_activity	0.58728378
0.13487772	low	Cytolytic_activity	0.649845975
0.126157449	low	Cytolytic_activity	0.575684139
0.12581974	low	Cytolytic_activity	0.584463404
0.117777462	low	Cytolytic_activity	0.680288138
0.117305944	low	Cytolytic_activity	0.660290937
0.11710773	low	Cytolytic_activity	0.595129986
0.110610748	low	Cytolytic_activity	0.649945737
0.108692437	low	Cytolytic_activity	0.58239804
0.10659085	low	Cytolytic_activity	0.661643029
0.097661316	low	Cytolytic_activity	0.561497675
0.094977574	low	Cytolytic_activity	0.542086891
0.086849992	low	Cytolytic_activity	0.601511135
0.073574033	low	Cytolytic_activity	0.646914181
0.069590438	low	Cytolytic_activity	0.705831778
0.067232714	low	Cytolytic_activity	0.583886865
0.066690548	low	Cytolytic_activity	0.318901918
0.06628802	low	Cytolytic_activity	0.248719427
0.066185649	low	Cytolytic_activity	0.598476853
0.061460075	low	Cytolytic_activity	0.582373822
0.060992491	low	Cytolytic_activity	0.554185156
0.050800969	low	Cytolytic_activity	0.628741647
0.041753519	low	Cytolytic_activity	0.631370383
0.02603928	low	Cytolytic_activity	0.591785948
10	high	DCs	0.114625281
10	high	DCs	0.074571782
10	high	DCs	0.095229449
10	high	DCs	0.504446024
10	high	DCs	0.214521021
10	high	DCs	0.269642958
10	high	DCs	0.280477038
10	high	DCs	0.152504401
10	high	DCs	0.103599462
10	high	DCs	0.374290152
10	high	DCs	0.339680044
10	high	DCs	0.300713982
9.809253633	high	DCs	0.336286579
9.216699522	high	DCs	0.301639259
9.076920852	high	DCs	0.610152993
8.957444245	high	DCs	0.149546917
8.884594837	high	DCs	0.313931849
8.35219246	high	DCs	0.299397654
8.28401637	high	DCs	0.212401676
8.278030139	high	DCs	0.231709863
8.182222826	high	DCs	0.281714659
8.157864976	high	DCs	0.367267221
8.003435863	high	DCs	0.266762966
7.980370402	high	DCs	0.669211542
7.977943081	high	DCs	0.385539279
7.964844896	high	DCs	0.242295014
7.691249502	high	DCs	0.210436135
7.625368313	high	DCs	0.175545519
7.446600933	high	DCs	0.109335947
7.408031595	high	DCs	0.239927229
7.002763352	high	DCs	0.36988289
6.829215158	high	DCs	0.416817323
6.7891217	high	DCs	0.215831968
6.687518229	high	DCs	0.278192584
6.312882795	high	DCs	0.358787005
6.263860045	high	DCs	0.179164244
6.193315321	high	DCs	0.212886635
6.177455577	high	DCs	0.258549096
5.977350557	high	DCs	0.397218537
5.949545383	high	DCs	0.19012094
5.886426178	high	DCs	0.370319002
5.789574775	high	DCs	0.356112126
5.72845894	high	DCs	0.25751059
5.654994362	high	DCs	0.567216567
5.607667253	high	DCs	0.586636157
5.570252206	high	DCs	0.393765407
5.362723626	high	DCs	0.444836032
5.34960427	high	DCs	0.287319269
5.203973206	high	DCs	0.61012852
5.115370971	high	DCs	0.240000833
5.102261081	high	DCs	0.29098382
5.09262041	high	DCs	0.293070975
5.084553299	high	DCs	0.607663949
5.077139341	high	DCs	0.260518499
5.073571264	high	DCs	0.248217669
5.043063928	high	DCs	0.232258318
5.019343458	high	DCs	0.240323081
4.952642664	high	DCs	0.326743474
4.845903133	high	DCs	0.337112944
4.845142414	high	DCs	0.2698043
4.786517025	high	DCs	0.258462919
4.52827329	high	DCs	0.14236129
4.337306931	high	DCs	0.41005039
4.317010993	high	DCs	0.432615806
4.158911679	high	DCs	0.268978505
4.153160745	high	DCs	0.342124621
4.111034581	high	DCs	0.544102871
4.034444818	high	DCs	0.548676573
4.012376853	high	DCs	0.076677866
3.982801863	high	DCs	0.34862501
3.908537893	high	DCs	0.41073001
3.899850379	high	DCs	0.199916774
3.89323686	high	DCs	0.52811197
3.856332584	high	DCs	0.21855531
3.823268747	high	DCs	0.366833128
3.664034445	high	DCs	0.221848755
3.633267097	high	DCs	0.442480421
3.600037987	high	DCs	0.238276693
3.592591787	high	DCs	0.147562901
3.528585251	high	DCs	0.452336014
3.520948692	high	DCs	0.297698267
3.50134379	high	DCs	0.704125674
3.384209227	high	DCs	0.298977945
3.382739808	high	DCs	0.569016599
3.367946519	high	DCs	0.382012625
3.367557042	high	DCs	0.409167898
3.348298323	high	DCs	0.406976711
3.342509164	high	DCs	0.081588075
3.304832428	high	DCs	0.15676111
3.250736372	high	DCs	0.346396316
3.189180737	high	DCs	0.202526247
3.155040653	high	DCs	0.289369301
3.14062223	high	DCs	0.324750453
3.109636338	high	DCs	0.333929216
3.094303557	high	DCs	0.395883977
2.973000755	high	DCs	0.291901059
2.940478919	high	DCs	0.33338351
2.901022419	high	DCs	0.169650631
2.886730611	high	DCs	0.820267667
2.856367841	high	DCs	0.40233689
2.828602989	high	DCs	0.318895425
2.81962967	high	DCs	0.38223666
2.630074416	high	DCs	0.507417833
2.555637264	high	DCs	0.278626485
2.54250198	high	DCs	0.511949304
2.526851276	high	DCs	0.35972792
2.493842426	high	DCs	0.40855375
2.491096127	high	DCs	0.303753832
2.473657828	high	DCs	0.373421975
2.449014896	high	DCs	0.311258359
2.42875944	high	DCs	0.374745774
2.369962143	high	DCs	0.281440048
2.316300194	high	DCs	0.560924544
2.274000663	high	DCs	0.332267631
2.221324834	high	DCs	0.157791062
2.167466924	high	DCs	0.371833324
1.976169715	high	DCs	0.593169609
1.963577966	high	DCs	0.425890162
1.92604717	high	DCs	0.590423876
1.903700701	high	DCs	0.477832131
1.850915781	high	DCs	0.335383194
1.844674905	high	DCs	0.293472825
1.835033886	high	DCs	0.430202494
1.809476552	high	DCs	0.494726868
1.794374237	high	DCs	0.337293037
1.744809868	high	DCs	0.703138656
1.682994252	high	DCs	0.333413085
1.674779497	high	DCs	0.498168454
1.608544938	high	DCs	0.285411227
1.602142764	high	DCs	0.314093487
1.592722638	high	DCs	0.444338589
1.590622141	high	DCs	0.461812117
1.556814698	high	DCs	0.314591991
1.540774215	high	DCs	0.29907991
1.507359122	high	DCs	0.736826628
1.494903273	high	DCs	0.346275644
1.4486366	high	DCs	0.474289113
1.437193974	high	DCs	0.312793633
1.41706332	high	DCs	0.294746853
1.294039275	high	DCs	0.42451032
1.288454302	high	DCs	0.213612008
1.284575658	high	DCs	0.518297879
1.281159213	high	DCs	0.368949934
1.249971369	high	DCs	0.516687959
1.243306489	high	DCs	0.478340987
1.239144867	high	DCs	0.393338794
1.200814691	high	DCs	0.416640878
1.181397235	high	DCs	0.55800103
1.16654787	high	DCs	0.407707962
1.140561368	high	DCs	0.648636821
1.112189909	high	DCs	0.289485862
1.103275094	high	DCs	0.476883722
1.098767689	high	DCs	0.488582922
1.078354778	low	DCs	0.443097183
1.066982556	low	DCs	0.260850467
1.059613692	low	DCs	0.404742223
1.053632185	low	DCs	0.322693548
1.043255934	low	DCs	0.240020982
1.034863155	low	DCs	0.489614017
1.026693036	low	DCs	0.258701936
1.006838987	low	DCs	0.418612315
0.988053785	low	DCs	0.558632525
0.983222388	low	DCs	0.069378365
0.982784298	low	DCs	0.378986607
0.948500139	low	DCs	0.448045769
0.941904411	low	DCs	0.47458315
0.940828583	low	DCs	0.618700441
0.933090645	low	DCs	0.432665999
0.932594184	low	DCs	0.353719713
0.931587707	low	DCs	0.509854558
0.892169837	low	DCs	0.220319449
0.878746892	low	DCs	0.24034768
0.87738518	low	DCs	0.545992188
0.868321651	low	DCs	0.547668794
0.867541857	low	DCs	0.619616241
0.862723561	low	DCs	0.577798087
0.862472353	low	DCs	0.841086759
0.856769094	low	DCs	0.400857324
0.843006542	low	DCs	0.419837278
0.830131221	low	DCs	0.254242499
0.802691008	low	DCs	0.337654071
0.801851956	low	DCs	0.488147603
0.796517748	low	DCs	0.491662445
0.793839197	low	DCs	0.571128004
0.791695514	low	DCs	0.320343043
0.791678302	low	DCs	0.526949093
0.784910117	low	DCs	0.77843845
0.772759957	low	DCs	0.462881095
0.762195841	low	DCs	0.31892681
0.747788943	low	DCs	0.374451421
0.74621733	low	DCs	0.421737926
0.745193434	low	DCs	0.47595712
0.720759302	low	DCs	0.16704263
0.707237835	low	DCs	0.770874417
0.699520039	low	DCs	0.654659291
0.699400588	low	DCs	0.371886186
0.694539914	low	DCs	0.517046988
0.691740838	low	DCs	0.455197085
0.686819564	low	DCs	0.661676331
0.685100846	low	DCs	0.216593725
0.684623787	low	DCs	0.349860871
0.671628527	low	DCs	0.457355378
0.66487632	low	DCs	0.684907794
0.661135798	low	DCs	0.3889943
0.658270114	low	DCs	0.294403338
0.648597801	low	DCs	0.398051646
0.647975174	low	DCs	0.68512468
0.636314286	low	DCs	0.38953154
0.631379567	low	DCs	0.477692056
0.627529029	low	DCs	0.454481375
0.624544799	low	DCs	0.277088219
0.623341289	low	DCs	0.38529994
0.621103432	low	DCs	0.465403774
0.6203674	low	DCs	0.459929496
0.618961244	low	DCs	0.51312195
0.612565833	low	DCs	0.294619722
0.603736625	low	DCs	0.221356252
0.603547689	low	DCs	0.219320075
0.582654508	low	DCs	0.298945486
0.573276029	low	DCs	0.445155467
0.556979656	low	DCs	0.388083232
0.552404269	low	DCs	0.450494784
0.549369849	low	DCs	0.552663191
0.54623653	low	DCs	0.287292479
0.546157562	low	DCs	0.476468643
0.543643502	low	DCs	0.509923301
0.542758266	low	DCs	0.517790504
0.538575519	low	DCs	0.34992808
0.536450453	low	DCs	0.349337589
0.533348208	low	DCs	0.247611228
0.532003126	low	DCs	0.526328709
0.52865565	low	DCs	0.380617691
0.525816264	low	DCs	0.515151087
0.514644921	low	DCs	0.429681359
0.512768232	low	DCs	0.661765201
0.508368163	low	DCs	0.217334981
0.495242396	low	DCs	0.3926001
0.470698263	low	DCs	0.322874803
0.444477471	low	DCs	0.684270641
0.440814233	low	DCs	0.468103918
0.419075509	low	DCs	0.382775958
0.411168378	low	DCs	0.214726525
0.409746941	low	DCs	0.343212243
0.409354238	low	DCs	0.388941405
0.403244697	low	DCs	0.413843095
0.394960895	low	DCs	0.280578938
0.387366028	low	DCs	0.411814217
0.383406165	low	DCs	0.39290541
0.378694171	low	DCs	0.437235897
0.355680343	low	DCs	0.300649693
0.347344188	low	DCs	0.584999996
0.34318108	low	DCs	0.471675615
0.341470132	low	DCs	0.33296591
0.339966897	low	DCs	0.410317043
0.327825885	low	DCs	0.354460045
0.325539674	low	DCs	0.315627243
0.324444777	low	DCs	0.342599903
0.32350028	low	DCs	0.396679246
0.321470146	low	DCs	0.512368744
0.316776634	low	DCs	0.328034683
0.310815405	low	DCs	0.080176157
0.307442944	low	DCs	0.186710477
0.301142375	low	DCs	0.225428447
0.298797217	low	DCs	0.330210671
0.288984417	low	DCs	0.733084007
0.288671872	low	DCs	0.629886563
0.287863623	low	DCs	0.631268735
0.285375488	low	DCs	0.515845345
0.274002039	low	DCs	0.375322256
0.273127531	low	DCs	0.475823561
0.271038928	low	DCs	0.386981277
0.269775684	low	DCs	0.45403428
0.267106926	low	DCs	0.337714635
0.266985211	low	DCs	0.284427885
0.253558162	low	DCs	0.324840709
0.247392084	low	DCs	0.647415977
0.240874768	low	DCs	0.266716436
0.239956137	low	DCs	0.289893806
0.231476325	low	DCs	0.384670766
0.21945	low	DCs	0.632499242
0.219271931	low	DCs	0.501290798
0.217022986	low	DCs	0.665986334
0.21359125	low	DCs	0.359320628
0.211354269	low	DCs	0.507493426
0.20868876	low	DCs	0.587471511
0.20561065	low	DCs	0.484073738
0.203420626	low	DCs	0.284845449
0.194552814	low	DCs	0.366051207
0.194330362	low	DCs	0.230520597
0.192171579	low	DCs	0.312628213
0.186641352	low	DCs	0.365509226
0.160991189	low	DCs	0.581888659
0.157121345	low	DCs	0.619844197
0.156854369	low	DCs	0.637049885
0.15379661	low	DCs	0.374604729
0.14184186	low	DCs	0.287358233
0.135505549	low	DCs	0.63065552
0.13487772	low	DCs	0.653782747
0.126157449	low	DCs	0.341141795
0.12581974	low	DCs	0.434394795
0.117777462	low	DCs	0.598200964
0.117305944	low	DCs	0.621666314
0.11710773	low	DCs	0.587993025
0.110610748	low	DCs	0.506659581
0.108692437	low	DCs	0.195235787
0.10659085	low	DCs	0.460437965
0.097661316	low	DCs	0.460156157
0.094977574	low	DCs	0.507436509
0.086849992	low	DCs	0.356775593
0.073574033	low	DCs	0.257142509
0.069590438	low	DCs	0.539241799
0.067232714	low	DCs	0.464775602
0.066690548	low	DCs	0.167612006
0.06628802	low	DCs	0.215857629
0.066185649	low	DCs	0.344840064
0.061460075	low	DCs	0.502286886
0.060992491	low	DCs	0.618612207
0.050800969	low	DCs	0.355113888
0.041753519	low	DCs	0.369571769
0.02603928	low	DCs	0.390189645
10	high	iDCs	0.142550166
10	high	iDCs	0.066254595
10	high	iDCs	0.064158214
10	high	iDCs	0.128891925
10	high	iDCs	0.050372919
10	high	iDCs	0.29876233
10	high	iDCs	0.22380082
10	high	iDCs	0.064412321
10	high	iDCs	0.076927081
10	high	iDCs	0.820443619
10	high	iDCs	0.283579448
10	high	iDCs	0.066508702
9.809253633	high	iDCs	0.111358554
9.216699522	high	iDCs	0.070129724
9.076920852	high	iDCs	0.445000801
8.957444245	high	iDCs	0.208046197
8.884594837	high	iDCs	0.135562228
8.35219246	high	iDCs	0.139627937
8.28401637	high	iDCs	0.100749595
8.278030139	high	iDCs	0.067016915
8.182222826	high	iDCs	0.152396805
8.157864976	high	iDCs	0.116567744
8.003435863	high	iDCs	0.260455728
7.980370402	high	iDCs	0.213509494
7.977943081	high	iDCs	0.057551437
7.964844896	high	iDCs	0.169930175
7.691249502	high	iDCs	0.123238048
7.625368313	high	iDCs	0.130225985
7.446600933	high	iDCs	0.115424263
7.408031595	high	iDCs	0.241397716
7.002763352	high	iDCs	0.41419035
6.829215158	high	iDCs	0.123873315
6.7891217	high	iDCs	0.193435055
6.687518229	high	iDCs	0.173360617
6.312882795	high	iDCs	0.376137855
6.263860045	high	iDCs	0.067842762
6.193315321	high	iDCs	0.052532827
6.177455577	high	iDCs	0.260646308
5.977350557	high	iDCs	0.132385893
5.949545383	high	iDCs	0.19025872
5.886426178	high	iDCs	0.120951087
5.789574775	high	iDCs	0.458468462
5.72845894	high	iDCs	0.050182339
5.654994362	high	iDCs	0.139373831
5.607667253	high	iDCs	0.148394623
5.570252206	high	iDCs	0.470347956
5.362723626	high	iDCs	0.234346252
5.34960427	high	iDCs	0.126160276
5.203973206	high	iDCs	0.120824033
5.115370971	high	iDCs	0.124445055
5.102261081	high	iDCs	0.32709524
5.09262041	high	iDCs	0.114280783
5.084553299	high	iDCs	0.105323518
5.077139341	high	iDCs	0.210968425
5.073571264	high	iDCs	0.121522827
5.043063928	high	iDCs	0.314771059
5.019343458	high	iDCs	0.291456759
4.952642664	high	iDCs	0.297491796
4.845903133	high	iDCs	0.324490645
4.845142414	high	iDCs	0.185113057
4.786517025	high	iDCs	0.245781059
4.52827329	high	iDCs	0.057614963
4.337306931	high	iDCs	0.134609328
4.317010993	high	iDCs	0.110913867
4.158911679	high	iDCs	0.798336326
4.153160745	high	iDCs	0.113581989
4.111034581	high	iDCs	0.184922477
4.034444818	high	iDCs	0.297618849
4.012376853	high	iDCs	0.073814273
3.982801863	high	iDCs	0.288979217
3.908537893	high	iDCs	0.416096151
3.899850379	high	iDCs	0.148394623
3.89323686	high	iDCs	0.141787845
3.856332584	high	iDCs	0.504334742
3.823268747	high	iDCs	0.194260902
3.664034445	high	iDCs	0.238475488
3.633267097	high	iDCs	0.118791179
3.600037987	high	iDCs	0.12088756
3.592591787	high	iDCs	0.117203011
3.528585251	high	iDCs	0.192037468
3.520948692	high	iDCs	0.106085838
3.50134379	high	iDCs	0.205060442
3.384209227	high	iDCs	0.481528656
3.382739808	high	iDCs	0.132195313
3.367946519	high	iDCs	0.092872284
3.367557042	high	iDCs	0.294442514
3.348298323	high	iDCs	0.143757173
3.342509164	high	iDCs	0.062570046
3.304832428	high	iDCs	0.160464696
3.250736372	high	iDCs	0.321123729
3.189180737	high	iDCs	0.162561077
3.155040653	high	iDCs	0.387191501
3.14062223	high	iDCs	0.248322127
3.109636338	high	iDCs	0.614108886
3.094303557	high	iDCs	0.764286013
2.973000755	high	iDCs	0.131369466
2.940478919	high	iDCs	0.102464816
2.901022419	high	iDCs	0.134736381
2.886730611	high	iDCs	0.108055166
2.856367841	high	iDCs	0.116948904
2.828602989	high	iDCs	0.15633546
2.81962967	high	iDCs	0.174186464
2.630074416	high	iDCs	0.180983821
2.555637264	high	iDCs	0.250672615
2.54250198	high	iDCs	0.114090203
2.526851276	high	iDCs	0.064602901
2.493842426	high	iDCs	0.175520525
2.491096127	high	iDCs	0.143121906
2.473657828	high	iDCs	0.390812523
2.449014896	high	iDCs	0.243811731
2.42875944	high	iDCs	0.286819309
2.369962143	high	iDCs	0.1904493
2.316300194	high	iDCs	0.125715589
2.274000663	high	iDCs	0.130098932
2.221324834	high	iDCs	0.061998306
2.167466924	high	iDCs	0.461771851
1.976169715	high	iDCs	0.084994972
1.963577966	high	iDCs	0.105069411
1.92604717	high	iDCs	0.180285028
1.903700701	high	iDCs	0.117965332
1.850915781	high	iDCs	0.106212891
1.844674905	high	iDCs	0.272589328
1.835033886	high	iDCs	0.404915451
1.809476552	high	iDCs	0.2137636
1.794374237	high	iDCs	0.492201142
1.744809868	high	iDCs	0.185113057
1.682994252	high	iDCs	0.297428269
1.674779497	high	iDCs	0.133465847
1.608544938	high	iDCs	0.150300424
1.602142764	high	iDCs	0.309371289
1.592722638	high	iDCs	0.106149365
1.590622141	high	iDCs	0.128574291
1.556814698	high	iDCs	0.358540958
1.540774215	high	iDCs	0.247813914
1.507359122	high	iDCs	0.183651943
1.494903273	high	iDCs	0.15538256
1.4486366	high	iDCs	0.118918232
1.437193974	high	iDCs	0.141025525
1.41706332	high	iDCs	0.089314788
1.294039275	high	iDCs	0.144519494
1.288454302	high	iDCs	0.068414503
1.284575658	high	iDCs	0.137150396
1.281159213	high	iDCs	0.208300304
1.249971369	high	iDCs	0.152650912
1.243306489	high	iDCs	0.156398987
1.239144867	high	iDCs	0.148458149
1.200814691	high	iDCs	0.147505249
1.181397235	high	iDCs	0.17310651
1.16654787	high	iDCs	0.25365837
1.140561368	high	iDCs	0.302446879
1.112189909	high	iDCs	0.087980728
1.103275094	high	iDCs	0.208236777
1.098767689	high	iDCs	0.183207256
1.078354778	low	iDCs	0.30549616
1.066982556	low	iDCs	0.20182058
1.059613692	low	iDCs	0.135308122
1.053632185	low	iDCs	0.380902357
1.043255934	low	iDCs	0.130353039
1.034863155	low	iDCs	0.101956602
1.026693036	low	iDCs	0.162751658
1.006838987	low	iDCs	0.140136151
0.988053785	low	iDCs	0.152905018
0.983222388	low	iDCs	0.059647818
0.982784298	low	iDCs	0.381219991
0.948500139	low	iDCs	0.205822763
0.941904411	low	iDCs	0.291901446
0.940828583	low	iDCs	0.217892836
0.933090645	low	iDCs	0.187971759
0.932594184	low	iDCs	0.171454816
0.931587707	low	iDCs	0.290757965
0.892169837	low	iDCs	0.122221621
0.878746892	low	iDCs	0.129844825
0.87738518	low	iDCs	0.151253324
0.868321651	low	iDCs	0.157923628
0.867541857	low	iDCs	0.209189678
0.862723561	low	iDCs	0.206902716
0.862472353	low	iDCs	0.133847007
0.856769094	low	iDCs	0.105450571
0.843006542	low	iDCs	0.183969577
0.830131221	low	iDCs	0.160718803
0.802691008	low	iDCs	0.364893628
0.801851956	low	iDCs	0.214652974
0.796517748	low	iDCs	0.192100995
0.793839197	low	iDCs	0.387763241
0.791695514	low	iDCs	0.309117182
0.791678302	low	iDCs	0.174821731
0.784910117	low	iDCs	0.228247689
0.772759957	low	iDCs	0.1783157
0.762195841	low	iDCs	0.105069411
0.747788943	low	iDCs	0.120442873
0.74621733	low	iDCs	0.155064926
0.745193434	low	iDCs	0.187844705
0.720759302	low	iDCs	0.147695829
0.707237835	low	iDCs	0.266490764
0.699520039	low	iDCs	0.168405534
0.699400588	low	iDCs	0.127176704
0.694539914	low	iDCs	0.294506041
0.691740838	low	iDCs	0.248385654
0.686819564	low	iDCs	0.256771179
0.685100846	low	iDCs	0.218909263
0.684623787	low	iDCs	0.182635516
0.671628527	low	iDCs	0.075148333
0.66487632	low	iDCs	0.162370497
0.661135798	low	iDCs	0.167579687
0.658270114	low	iDCs	0.12724023
0.648597801	low	iDCs	0.31591454
0.647975174	low	iDCs	0.169612542
0.636314286	low	iDCs	0.112565562
0.631379567	low	iDCs	0.185938904
0.627529029	low	iDCs	0.297047109
0.624544799	low	iDCs	0.167198527
0.623341289	low	iDCs	0.291774392
0.621103432	low	iDCs	0.162434024
0.6203674	low	iDCs	0.16154465
0.618961244	low	iDCs	0.178569807
0.612565833	low	iDCs	0.29336256
0.603736625	low	iDCs	0.108626906
0.603547689	low	iDCs	0.117393591
0.582654508	low	iDCs	0.124190949
0.573276029	low	iDCs	0.23574384
0.556979656	low	iDCs	0.15576372
0.552404269	low	iDCs	0.136451602
0.549369849	low	iDCs	0.146107661
0.54623653	low	iDCs	0.288471004
0.546157562	low	iDCs	0.173805304
0.543643502	low	iDCs	0.16097291
0.542758266	low	iDCs	0.163577505
0.538575519	low	iDCs	0.179967394
0.536450453	low	iDCs	0.187018858
0.533348208	low	iDCs	0.188734079
0.532003126	low	iDCs	0.192037468
0.52865565	low	iDCs	0.128955451
0.525816264	low	iDCs	0.17291593
0.514644921	low	iDCs	0.169866648
0.512768232	low	iDCs	0.190512827
0.508368163	low	iDCs	0.170692495
0.495242396	low	iDCs	0.130861252
0.470698263	low	iDCs	0.141279632
0.444477471	low	iDCs	0.209951998
0.440814233	low	iDCs	0.191021041
0.419075509	low	iDCs	0.140453785
0.411168378	low	iDCs	0.377281335
