riskScore	risk	geneName	geneExp
1.040077196	low	Cytolytic_activity	0.58051554
1.007898217	low	Cytolytic_activity	0.509127997
1.003790671	low	Cytolytic_activity	0.651721257
1.000418591	low	Cytolytic_activity	0.641682855
0.968482324	low	Cytolytic_activity	0.294312817
0.957670079	low	Cytolytic_activity	0.503072439
0.936366468	low	Cytolytic_activity	0.626186239
0.929404195	low	Cytolytic_activity	0.543363151
0.903182145	low	Cytolytic_activity	0.605467976
0.902229409	low	Cytolytic_activity	0.535413205
0.878174394	low	Cytolytic_activity	0.232436922
0.875041835	low	Cytolytic_activity	0.351283605
0.867834501	low	Cytolytic_activity	0.577470159
0.851004305	low	Cytolytic_activity	0.577533186
0.849760805	low	Cytolytic_activity	0.26026964
0.848990395	low	Cytolytic_activity	0.539617118
0.835152483	low	Cytolytic_activity	0.567687457
0.828050225	low	Cytolytic_activity	0.599355142
0.828018676	low	Cytolytic_activity	0.592129246
0.822568333	low	Cytolytic_activity	0.384543395
0.82203692	low	Cytolytic_activity	0.394165222
0.809637327	low	Cytolytic_activity	0.612845474
0.792504571	low	Cytolytic_activity	0.67522188
0.775957795	low	Cytolytic_activity	0.62518963
0.769306206	low	Cytolytic_activity	0.281368576
0.760754609	low	Cytolytic_activity	0.707416359
0.7571167	low	Cytolytic_activity	0.251955749
0.755503741	low	Cytolytic_activity	0.604126035
0.748554134	low	Cytolytic_activity	0.629875997
0.734961681	low	Cytolytic_activity	0.35311815
0.704428454	low	Cytolytic_activity	0.275806904
0.704286046	low	Cytolytic_activity	0.665133261
0.696300117	low	Cytolytic_activity	0.378863863
0.694998377	low	Cytolytic_activity	0.61569507
0.667376947	low	Cytolytic_activity	0.350518381
0.663047101	low	Cytolytic_activity	0.633343303
0.662048473	low	Cytolytic_activity	0.644411734
0.659949737	low	Cytolytic_activity	0.62601527
0.658115853	low	Cytolytic_activity	0.716594976
0.633722725	low	Cytolytic_activity	0.566928184
0.617791569	low	Cytolytic_activity	0.597689807
0.611035842	low	Cytolytic_activity	0.255597951
0.609721067	low	Cytolytic_activity	0.578952276
0.606261554	low	Cytolytic_activity	0.607134357
0.589162784	low	Cytolytic_activity	0.625623568
0.579849071	low	Cytolytic_activity	0.695763397
0.579609086	low	Cytolytic_activity	0.627224578
0.576317739	low	Cytolytic_activity	0.278521843
0.573592615	low	Cytolytic_activity	0.592155745
0.571292069	low	Cytolytic_activity	0.295423087
0.567148662	low	Cytolytic_activity	0.60555963
0.564109419	low	Cytolytic_activity	0.601662496
0.553830001	low	Cytolytic_activity	0.634857156
0.548746041	low	Cytolytic_activity	0.62197589
0.547274355	low	Cytolytic_activity	0.555971094
0.545835799	low	Cytolytic_activity	0.558957215
0.542527935	low	Cytolytic_activity	0.284555214
0.541440025	low	Cytolytic_activity	0.683119973
0.532564259	low	Cytolytic_activity	0.545731998
0.530492379	low	Cytolytic_activity	0.654885056
0.524967179	low	Cytolytic_activity	0.639247927
0.517334783	low	Cytolytic_activity	0.306346333
0.513527231	low	Cytolytic_activity	0.59854635
0.511804385	low	Cytolytic_activity	0.627509554
0.507400818	low	Cytolytic_activity	0.691661975
0.501330039	low	Cytolytic_activity	0.303899284
0.490869997	low	Cytolytic_activity	0.605357803
0.475984098	low	Cytolytic_activity	0.625360618
0.46391068	low	Cytolytic_activity	0.626112109
0.462736666	low	Cytolytic_activity	0.535966491
0.456514869	low	Cytolytic_activity	0.480568233
0.439244254	low	Cytolytic_activity	0.701404868
0.431992976	low	Cytolytic_activity	0.648624705
0.425553159	low	Cytolytic_activity	0.626884436
0.424580727	low	Cytolytic_activity	0.356711461
0.413903136	low	Cytolytic_activity	0.668783659
0.404758831	low	Cytolytic_activity	0.699701796
0.404471288	low	Cytolytic_activity	0.373490397
0.39497739	low	Cytolytic_activity	0.66931795
0.394364679	low	Cytolytic_activity	0.652203073
0.391793584	low	Cytolytic_activity	0.68541269
0.386505644	low	Cytolytic_activity	0.685836146
0.383846942	low	Cytolytic_activity	0.563927885
0.381907751	low	Cytolytic_activity	0.582660246
0.381459327	low	Cytolytic_activity	0.680122013
0.369321789	low	Cytolytic_activity	0.272526987
0.353523174	low	Cytolytic_activity	0.58659266
0.351940212	low	Cytolytic_activity	0.413132192
0.349360312	low	Cytolytic_activity	0.610362582
0.346182608	low	Cytolytic_activity	0.604645679
0.341054697	low	Cytolytic_activity	0.607728799
0.33916619	low	Cytolytic_activity	0.276348679
0.336111347	low	Cytolytic_activity	0.699582688
0.33130922	low	Cytolytic_activity	0.288102443
0.330959386	low	Cytolytic_activity	0.582805908
0.330694329	low	Cytolytic_activity	0.25982552
0.324894458	low	Cytolytic_activity	0.489615388
0.321991415	low	Cytolytic_activity	0.591973421
0.316352015	low	Cytolytic_activity	0.596806847
0.313514505	low	Cytolytic_activity	0.638178857
0.310361606	low	Cytolytic_activity	0.607972352
0.306101211	low	Cytolytic_activity	0.567345839
0.303634765	low	Cytolytic_activity	0.308762808
0.300099474	low	Cytolytic_activity	0.674673159
0.297390734	low	Cytolytic_activity	0.620927952
0.289373038	low	Cytolytic_activity	0.625309643
0.28844978	low	Cytolytic_activity	0.632438674
0.285002278	low	Cytolytic_activity	0.65882104
0.283737535	low	Cytolytic_activity	0.267845121
0.280790981	low	Cytolytic_activity	0.603949557
0.276863661	low	Cytolytic_activity	0.626084934
0.275756146	low	Cytolytic_activity	0.602390866
0.273636866	low	Cytolytic_activity	0.537209165
0.267452837	low	Cytolytic_activity	0.626694977
0.26345477	low	Cytolytic_activity	0.638326669
0.259769485	low	Cytolytic_activity	0.67442935
0.259175871	low	Cytolytic_activity	0.647501779
0.258915754	low	Cytolytic_activity	0.287055165
0.258789822	low	Cytolytic_activity	0.680907581
0.256975747	low	Cytolytic_activity	0.614308689
0.2461562	low	Cytolytic_activity	0.636711839
0.24414038	low	Cytolytic_activity	0.64381108
0.24381659	low	Cytolytic_activity	0.546416426
0.2376174	low	Cytolytic_activity	0.644938229
0.230770511	low	Cytolytic_activity	0.690284945
0.22821039	low	Cytolytic_activity	0.273363364
0.22790402	low	Cytolytic_activity	0.589778609
0.221702811	low	Cytolytic_activity	0.438330784
0.217885506	low	Cytolytic_activity	0.704073015
0.217851279	low	Cytolytic_activity	0.283935442
0.207328976	low	Cytolytic_activity	0.583913195
0.202800775	low	Cytolytic_activity	0.308452713
0.199043555	low	Cytolytic_activity	0.28014188
0.192089755	low	Cytolytic_activity	0.362676746
0.190979854	low	Cytolytic_activity	0.611049102
0.186853877	low	Cytolytic_activity	0.592472017
0.184565261	low	Cytolytic_activity	0.670269654
0.178282282	low	Cytolytic_activity	0.62320008
0.173594399	low	Cytolytic_activity	0.370284089
0.171569774	low	Cytolytic_activity	0.620704157
0.168885051	low	Cytolytic_activity	0.29117248
0.166486227	low	Cytolytic_activity	0.571487278
0.16175634	low	Cytolytic_activity	0.367979795
0.157381191	low	Cytolytic_activity	0.479834697
0.15621991	low	Cytolytic_activity	0.63699025
0.155658159	low	Cytolytic_activity	0.424594833
0.155404267	low	Cytolytic_activity	0.285406681
0.149489084	low	Cytolytic_activity	0.627417455
0.14842572	low	Cytolytic_activity	0.641016341
0.141285091	low	Cytolytic_activity	0.628952126
0.138332433	low	Cytolytic_activity	0.609637558
0.138110573	low	Cytolytic_activity	0.629092016
0.13438633	low	Cytolytic_activity	0.643171487
0.129439785	low	Cytolytic_activity	0.297210105
0.127784096	low	Cytolytic_activity	0.639520072
0.126929174	low	Cytolytic_activity	0.328603452
0.120903774	low	Cytolytic_activity	0.638635643
0.115443595	low	Cytolytic_activity	0.277683789
0.111496591	low	Cytolytic_activity	0.285492251
0.110649549	low	Cytolytic_activity	0.320434776
0.103013586	low	Cytolytic_activity	0.63439897
0.094279664	low	Cytolytic_activity	0.594950116
0.089364795	low	Cytolytic_activity	0.603931277
0.081993481	low	Cytolytic_activity	0.605640697
0.080166501	low	Cytolytic_activity	0.587450808
0.075860262	low	Cytolytic_activity	0.577875427
0.067032137	low	Cytolytic_activity	0.323549625
0.060439113	low	Cytolytic_activity	0.291759382
0.057944964	low	Cytolytic_activity	0.607677261
0.056247942	low	Cytolytic_activity	0.657869576
0.046471146	low	Cytolytic_activity	0.382034027
0.043995477	low	Cytolytic_activity	0.568750867
0.032590977	low	Cytolytic_activity	0.570416707
10	high	DCs	0.204351117
10	high	DCs	0.220021051
10	high	DCs	0.259819889
10	high	DCs	0.185335817
10	high	DCs	0.206173602
10	high	DCs	0.2912878
10	high	DCs	0.502703796
10	high	DCs	0.589891411
10	high	DCs	0.245108594
10	high	DCs	0.073718322
10	high	DCs	0.195557154
10	high	DCs	0.369484074
10	high	DCs	0.11867829
10	high	DCs	0.370370445
10	high	DCs	0.251977155
9.665657846	high	DCs	0.41754767
9.454991761	high	DCs	0.218483901
9.371318238	high	DCs	0.327372964
9.226653882	high	DCs	0.303769263
9.220682378	high	DCs	0.266306098
9.008897223	high	DCs	0.607144349
9.005037394	high	DCs	0.499051029
8.724861468	high	DCs	0.343701484
8.37469742	high	DCs	0.295204484
8.140517378	high	DCs	0.346322591
7.301493497	high	DCs	0.283277693
7.246327603	high	DCs	0.445921549
7.16743086	high	DCs	0.221601295
6.95387955	high	DCs	0.148333917
6.810151901	high	DCs	0.386563204
6.793284797	high	DCs	0.150924363
6.751424928	high	DCs	0.079254505
6.749006313	high	DCs	0.424309511
6.577862141	high	DCs	0.219864381
6.526819499	high	DCs	0.272256413
6.417569377	high	DCs	0.19655087
6.328853941	high	DCs	0.560215458
6.163230166	high	DCs	0.218301096
6.161109788	high	DCs	0.254314726
6.125128262	high	DCs	0.378546653
6.118388145	high	DCs	0.339592483
6.10143454	high	DCs	0.435658883
6.025133568	high	DCs	0.280146267
5.906868651	high	DCs	0.600280501
5.90212759	high	DCs	0.44614183
5.733459573	high	DCs	0.411118958
5.459760685	high	DCs	0.34261628
5.450784082	high	DCs	0.30440297
5.389597803	high	DCs	0.376022955
5.305583541	high	DCs	0.623271511
5.260275946	high	DCs	0.445791435
5.244309312	high	DCs	0.4556016
5.232006788	high	DCs	0.423829954
4.681963738	high	DCs	0.54216104
4.677648543	high	DCs	0.173896158
4.653543531	high	DCs	0.434561433
4.506895768	high	DCs	0.434779781
4.408587885	high	DCs	0.33437318
4.313097679	high	DCs	0.365713568
4.234479872	high	DCs	0.363289773
4.059388421	high	DCs	0.292337356
4.015693291	high	DCs	0.384798089
3.981576888	high	DCs	0.314471655
3.970219561	high	DCs	0.223295341
3.900441177	high	DCs	0.489044102
3.881037424	high	DCs	0.4238175
3.876650514	high	DCs	0.352596811
3.865899179	high	DCs	0.653881616
3.769391357	high	DCs	0.061043075
3.684349929	high	DCs	0.26415369
3.502216704	high	DCs	0.24409314
3.410701119	high	DCs	0.341073055
3.395023987	high	DCs	0.361474683
3.288102074	high	DCs	0.533406373
3.235340392	high	DCs	0.645289199
3.227506084	high	DCs	0.49491793
3.127709317	high	DCs	0.374755917
3.008819134	high	DCs	0.152326445
2.984044167	high	DCs	0.502028316
2.966820798	high	DCs	0.16476213
2.940138925	high	DCs	0.469730784
2.936449936	high	DCs	0.493731284
2.896751042	high	DCs	0.250243566
2.868918729	high	DCs	0.428032232
2.865966089	high	DCs	0.293095741
2.850188899	high	DCs	0.214674485
2.806304871	high	DCs	0.245987792
2.804996295	high	DCs	0.217301013
2.756727301	high	DCs	0.247861995
2.736583152	high	DCs	0.378109132
2.71680697	high	DCs	0.286383272
2.656865099	high	DCs	0.29036028
2.625946718	high	DCs	0.345732569
2.580335711	high	DCs	0.255090902
2.517189055	high	DCs	0.453466102
2.494748184	high	DCs	0.661674886
2.439462734	high	DCs	0.535591027
2.438675106	high	DCs	0.466533769
2.414792982	high	DCs	0.247875854
2.385259871	high	DCs	0.537014789
2.382596059	high	DCs	0.762816607
2.312981751	high	DCs	0.314687656
2.273130659	high	DCs	0.453644732
2.252623093	high	DCs	0.340771306
2.160537259	high	DCs	0.362598895
2.146533965	high	DCs	0.318465033
2.007557231	high	DCs	0.475627628
1.915672822	high	DCs	0.238746438
1.851926188	high	DCs	0.093833644
1.828354953	high	DCs	0.368878716
1.807157202	high	DCs	0.3576633
1.755487028	high	DCs	0.620233839
1.753928635	high	DCs	0.434080086
1.710571058	high	DCs	0.320129194
1.69237423	high	DCs	0.367845054
1.686785194	high	DCs	0.250938815
1.673700651	high	DCs	0.604372047
1.65747056	high	DCs	0.311156797
1.652298411	high	DCs	0.285083144
1.635333329	high	DCs	0.417853759
1.604105995	high	DCs	0.304555693
1.598534104	high	DCs	0.510771428
1.585707692	high	DCs	0.245970026
1.582868788	high	DCs	0.106980269
1.525996841	high	DCs	0.480970858
1.435530561	high	DCs	0.404279633
1.421530927	high	DCs	0.188387243
1.415684571	high	DCs	0.503139471
1.413565543	high	DCs	0.27305747
1.375630387	high	DCs	0.471541798
1.347092354	high	DCs	0.667194304
1.325292443	high	DCs	0.338994007
1.306887586	high	DCs	0.178200144
1.288622001	high	DCs	0.556872136
1.279069177	high	DCs	0.300814654
1.185301819	high	DCs	0.229729331
1.181525873	high	DCs	0.61801613
1.15607958	high	DCs	0.220850607
1.107110978	high	DCs	0.295990215
1.100085679	high	DCs	0.382846234
1.079081197	high	DCs	0.336723618
1.067096946	low	DCs	0.350527899
1.065638597	low	DCs	0.298971324
1.056369001	low	DCs	0.34006942
1.055117023	low	DCs	0.305068719
1.051149439	low	DCs	0.530528165
1.04588433	low	DCs	0.382335266
1.040077196	low	DCs	0.513899354
1.007898217	low	DCs	0.385140052
1.003790671	low	DCs	0.537069483
1.000418591	low	DCs	0.559494083
0.968482324	low	DCs	0.239233618
0.957670079	low	DCs	0.330219632
0.936366468	low	DCs	0.510967748
0.929404195	low	DCs	0.455083358
0.903182145	low	DCs	0.616906592
0.902229409	low	DCs	0.329517149
0.878174394	low	DCs	0.375965505
0.875041835	low	DCs	0.375986688
0.867834501	low	DCs	0.378598948
0.851004305	low	DCs	0.223354339
0.849760805	low	DCs	0.199420295
0.848990395	low	DCs	0.313911969
0.835152483	low	DCs	0.502438111
0.828050225	low	DCs	0.309500506
0.828018676	low	DCs	0.323494781
0.822568333	low	DCs	0.364891091
0.82203692	low	DCs	0.324603479
0.809637327	low	DCs	0.459559048
0.792504571	low	DCs	0.652511995
0.775957795	low	DCs	0.601447208
0.769306206	low	DCs	0.42388875
0.760754609	low	DCs	0.702773495
0.7571167	low	DCs	0.157538324
0.755503741	low	DCs	0.323027382
0.748554134	low	DCs	0.353651188
0.734961681	low	DCs	0.311782799
0.704428454	low	DCs	0.219974284
0.704286046	low	DCs	0.648557839
0.696300117	low	DCs	0.301862732
0.694998377	low	DCs	0.473473261
0.667376947	low	DCs	0.326264295
0.663047101	low	DCs	0.203275186
0.662048473	low	DCs	0.550996787
0.659949737	low	DCs	0.622395963
0.658115853	low	DCs	0.368957465
0.633722725	low	DCs	0.450752546
0.617791569	low	DCs	0.561138819
0.611035842	low	DCs	0.312880541
0.609721067	low	DCs	0.321882611
0.606261554	low	DCs	0.706435313
0.589162784	low	DCs	0.707621804
0.579849071	low	DCs	0.457415213
0.579609086	low	DCs	0.334410296
0.576317739	low	DCs	0.429212053
0.573592615	low	DCs	0.299147204
0.571292069	low	DCs	0.539899654
0.567148662	low	DCs	0.568237259
0.564109419	low	DCs	0.511313506
0.553830001	low	DCs	0.517151839
0.548746041	low	DCs	0.523886699
0.547274355	low	DCs	0.176107183
0.545835799	low	DCs	0.327346302
0.542527935	low	DCs	0.31967774
0.541440025	low	DCs	0.643690583
0.532564259	low	DCs	0.402459829
0.530492379	low	DCs	0.570096973
0.524967179	low	DCs	0.39235079
0.517334783	low	DCs	0.266715358
0.513527231	low	DCs	0.32755162
0.511804385	low	DCs	0.451069194
0.507400818	low	DCs	0.324737184
0.501330039	low	DCs	0.265791161
0.490869997	low	DCs	0.436728561
0.475984098	low	DCs	0.52750111
0.46391068	low	DCs	0.562310005
0.462736666	low	DCs	0.319141733
0.456514869	low	DCs	0.292154161
0.439244254	low	DCs	0.51017268
0.431992976	low	DCs	0.530113535
0.425553159	low	DCs	0.449257013
0.424580727	low	DCs	0.273202682
0.413903136	low	DCs	0.642389414
0.404758831	low	DCs	0.731878145
0.404471288	low	DCs	0.258258158
0.39497739	low	DCs	0.446005289
0.394364679	low	DCs	0.371641864
0.391793584	low	DCs	0.503768737
0.386505644	low	DCs	0.551196196
0.383846942	low	DCs	0.334189202
0.381907751	low	DCs	0.552891891
0.381459327	low	DCs	0.380230007
0.369321789	low	DCs	0.570336036
0.353523174	low	DCs	0.564159047
0.351940212	low	DCs	0.382049034
0.349360312	low	DCs	0.495401788
0.346182608	low	DCs	0.561769513
0.341054697	low	DCs	0.32861625
0.33916619	low	DCs	0.483046879
0.336111347	low	DCs	0.53170037
0.33130922	low	DCs	0.534979902
0.330959386	low	DCs	0.241389671
0.330694329	low	DCs	0.391619306
0.324894458	low	DCs	0.266630399
0.321991415	low	DCs	0.467811775
0.316352015	low	DCs	0.555070842
0.313514505	low	DCs	0.691499463
0.310361606	low	DCs	0.515044051
0.306101211	low	DCs	0.426201029
0.303634765	low	DCs	0.259284243
0.300099474	low	DCs	0.595773676
0.297390734	low	DCs	0.610738118
0.289373038	low	DCs	0.282459646
0.28844978	low	DCs	0.386636498
0.285002278	low	DCs	0.451737556
0.283737535	low	DCs	0.333466663
0.280790981	low	DCs	0.280498807
0.276863661	low	DCs	0.674414999
0.275756146	low	DCs	0.508684397
0.273636866	low	DCs	0.658849204
0.267452837	low	DCs	0.477033097
0.26345477	low	DCs	0.661733273
0.259769485	low	DCs	0.41692496
0.259175871	low	DCs	0.328888615
0.258915754	low	DCs	0.321266138
0.258789822	low	DCs	0.642455223
0.256975747	low	DCs	0.611187665
0.2461562	low	DCs	0.707311055
0.24414038	low	DCs	0.398314924
0.24381659	low	DCs	0.432262641
0.2376174	low	DCs	0.473274896
0.230770511	low	DCs	0.660685737
0.22821039	low	DCs	0.444549357
0.22790402	low	DCs	0.589375925
0.221702811	low	DCs	0.485908415
0.217885506	low	DCs	0.731476621
0.217851279	low	DCs	0.246316328
0.207328976	low	DCs	0.518722515
0.202800775	low	DCs	0.373923107
0.199043555	low	DCs	0.420006484
0.192089755	low	DCs	0.388346227
0.190979854	low	DCs	0.4976166
0.186853877	low	DCs	0.41110197
0.184565261	low	DCs	0.442608244
0.178282282	low	DCs	0.357502947
0.173594399	low	DCs	0.282349499
0.171569774	low	DCs	0.426288386
0.168885051	low	DCs	0.451006661
0.166486227	low	DCs	0.624463774
0.16175634	low	DCs	0.277925207
0.157381191	low	DCs	0.215676982
0.15621991	low	DCs	0.487744853
0.155658159	low	DCs	0.322735209
0.155404267	low	DCs	0.324529979
0.149489084	low	DCs	0.678809705
0.14842572	low	DCs	0.468995797
0.141285091	low	DCs	0.403396242
0.138332433	low	DCs	0.446989294
0.138110573	low	DCs	0.369324091
0.13438633	low	DCs	0.572620943
0.129439785	low	DCs	0.52765824
0.127784096	low	DCs	0.345250846
0.126929174	low	DCs	0.384071368
0.120903774	low	DCs	0.503397015
0.115443595	low	DCs	0.270127882
0.111496591	low	DCs	0.267441661
0.110649549	low	DCs	0.397116724
0.103013586	low	DCs	0.33170347
0.094279664	low	DCs	0.467537398
0.089364795	low	DCs	0.50712511
0.081993481	low	DCs	0.335128812
0.080166501	low	DCs	0.515821583
0.075860262	low	DCs	0.457175668
0.067032137	low	DCs	0.445069237
0.060439113	low	DCs	0.438571948
0.057944964	low	DCs	0.702040131
0.056247942	low	DCs	0.613320068
0.046471146	low	DCs	0.394499548
0.043995477	low	DCs	0.287978121
0.032590977	low	DCs	0.49867228
10	high	iDCs	0.082072744
10	high	iDCs	0.226468941
10	high	iDCs	0.123936842
10	high	iDCs	0.073560166
10	high	iDCs	0.045862523
10	high	iDCs	0.14420186
10	high	iDCs	0.143376013
10	high	iDCs	0.146552348
10	high	iDCs	0.148585203
10	high	iDCs	0.06307826
10	high	iDCs	0.037159365
10	high	iDCs	0.323728324
10	high	iDCs	0.064729954
10	high	iDCs	0.057233803
10	high	iDCs	0.17253477
9.665657846	high	iDCs	0.447795976
9.454991761	high	iDCs	0.142359586
9.371318238	high	iDCs	0.128383711
9.226653882	high	iDCs	0.268078932
9.220682378	high	iDCs	0.128383711
9.008897223	high	iDCs	0.201312367
9.005037394	high	iDCs	0.135371648
8.724861468	high	iDCs	0.320297882
8.37469742	high	iDCs	0.394052385
8.140517378	high	iDCs	0.254103057
7.301493497	high	iDCs	0.063205313
7.246327603	high	iDCs	0.132195313
7.16743086	high	iDCs	0.119934659
6.95387955	high	iDCs	0.058313757
6.810151901	high	iDCs	0.240635396
6.793284797	high	iDCs	0.116440691
6.751424928	high	iDCs	0.069875617
6.749006313	high	iDCs	0.21897279
6.577862141	high	iDCs	0.113963149
6.526819499	high	iDCs	0.215478821
6.417569377	high	iDCs	0.171200709
6.328853941	high	iDCs	0.348313158
6.163230166	high	iDCs	0.118537072
6.161109788	high	iDCs	0.417874899
6.125128262	high	iDCs	0.369785184
6.118388145	high	iDCs	0.777245461
6.10143454	high	iDCs	0.322394263
6.025133568	high	iDCs	0.217066989
5.906868651	high	iDCs	0.175711105
5.90212759	high	iDCs	0.055391529
5.733459573	high	iDCs	0.136769236
5.459760685	high	iDCs	0.121586354
5.450784082	high	iDCs	0.144964181
5.389597803	high	iDCs	0.169549015
5.305583541	high	iDCs	0.113264356
5.260275946	high	iDCs	0.143058379
5.244309312	high	iDCs	0.126223803
5.232006788	high	iDCs	0.155827247
4.681963738	high	iDCs	0.137340976
4.677648543	high	iDCs	0.140009098
4.653543531	high	iDCs	0.134863435
4.506895768	high	iDCs	0.147378195
4.408587885	high	iDCs	0.065301694
4.313097679	high	iDCs	0.121395774
4.234479872	high	iDCs	0.336560718
4.059388421	high	iDCs	0.553504411
4.015693291	high	iDCs	0.107419899
3.981576888	high	iDCs	0.444111427
3.970219561	high	iDCs	0.163069291
3.900441177	high	iDCs	0.323220111
3.881037424	high	iDCs	0.123809788
3.876650514	high	iDCs	0.355237569
3.865899179	high	iDCs	0.192672735
3.769391357	high	iDCs	0.060791298
3.684349929	high	iDCs	0.120633453
3.502216704	high	iDCs	0.063713527
3.410701119	high	iDCs	0.210587265
3.395023987	high	iDCs	0.270683527
3.288102074	high	iDCs	0.244065838
3.235340392	high	iDCs	0.170120755
3.227506084	high	iDCs	0.05729733
3.127709317	high	iDCs	0.05863139
3.008819134	high	iDCs	0.065111114
2.984044167	high	iDCs	0.142613693
2.966820798	high	iDCs	0.116631271
2.940138925	high	iDCs	0.29279082
2.936449936	high	iDCs	0.123682735
2.896751042	high	iDCs	0.323791851
2.868918729	high	iDCs	0.199724199
2.865966089	high	iDCs	0.200041832
2.850188899	high	iDCs	0.077117661
2.806304871	high	iDCs	0.292219079
2.804996295	high	iDCs	0.189750507
2.756727301	high	iDCs	0.125715589
2.736583152	high	iDCs	0.272716381
2.71680697	high	iDCs	0.054057468
2.656865099	high	iDCs	0.101893076
2.625946718	high	iDCs	0.180983821
2.580335711	high	iDCs	0.125906169
2.517189055	high	iDCs	0.493471676
2.494748184	high	iDCs	0.195213803
2.439462734	high	iDCs	0.221831492
2.438675106	high	iDCs	0.121903987
2.414792982	high	iDCs	0.047641271
2.385259871	high	iDCs	0.285929936
2.382596059	high	iDCs	0.1792686
2.312981751	high	iDCs	0.179776814
2.273130659	high	iDCs	0.650065
2.252623093	high	iDCs	0.183588416
2.160537259	high	iDCs	0.175774632
2.146533965	high	iDCs	0.122158094
2.007557231	high	iDCs	0.203027588
1.915672822	high	iDCs	0.1550014
1.851926188	high	iDCs	0.147759356
1.828354953	high	iDCs	0.169294908
1.807157202	high	iDCs	0.28237244
1.755487028	high	iDCs	0.128510764
1.753928635	high	iDCs	0.1550014
1.710571058	high	iDCs	0.153667339
1.69237423	high	iDCs	0.180094448
1.686785194	high	iDCs	0.12609675
1.673700651	high	iDCs	0.148204042
1.65747056	high	iDCs	0.677572063
1.652298411	high	iDCs	0.214843554
1.635333329	high	iDCs	0.129908352
1.604105995	high	iDCs	0.162942238
1.598534104	high	iDCs	0.372643886
1.585707692	high	iDCs	0.248893867
1.582868788	high	iDCs	0.128129604
1.525996841	high	iDCs	0.198263085
1.435530561	high	iDCs	0.098208527
1.421530927	high	iDCs	0.16211639
1.415684571	high	iDCs	0.153984972
1.413565543	high	iDCs	0.054248048
1.375630387	high	iDCs	0.292028499
1.347092354	high	iDCs	0.318900295
1.325292443	high	iDCs	0.215288241
1.306887586	high	iDCs	0.141724319
1.288622001	high	iDCs	0.117203011
1.279069177	high	iDCs	0.11548779
1.185301819	high	iDCs	0.143376013
1.181525873	high	iDCs	0.208681464
1.15607958	high	iDCs	0.237204954
1.107110978	high	iDCs	0.279704319
1.100085679	high	iDCs	0.16040117
1.079081197	high	iDCs	0.208173251
1.067096946	low	iDCs	0.900550792
1.065638597	low	iDCs	0.315406326
1.056369001	low	iDCs	0.480067542
1.055117023	low	iDCs	0.122729834
1.051149439	low	iDCs	0.350536593
1.04588433	low	iDCs	0.176664006
1.040077196	low	iDCs	0.132894107
1.007898217	low	iDCs	0.152396805
1.003790671	low	iDCs	0.12184046
1.000418591	low	iDCs	0.111485608
0.968482324	low	iDCs	0.114661943
0.957670079	low	iDCs	0.280149006
0.936366468	low	iDCs	0.149093416
0.929404195	low	iDCs	0.107864586
0.903182145	low	iDCs	0.236950847
0.902229409	low	iDCs	0.554266731
0.878174394	low	iDCs	0.128066077
0.875041835	low	iDCs	0.28218186
0.867834501	low	iDCs	0.119934659
0.851004305	low	iDCs	0.108309273
0.849760805	low	iDCs	0.126033223
0.848990395	low	iDCs	0.31591454
0.835152483	low	iDCs	0.213128333
0.828050225	low	iDCs	0.133656427
0.828018676	low	iDCs	0.20779209
0.822568333	low	iDCs	0.288788637
0.82203692	low	iDCs	0.418192532
0.809637327	low	iDCs	0.186510645
0.792504571	low	iDCs	0.203281694
0.775957795	low	iDCs	0.134482274
0.769306206	low	iDCs	0.127684917
0.760754609	low	iDCs	0.138166823
0.7571167	low	iDCs	0.125652063
0.755503741	low	iDCs	0.140136151
0.748554134	low	iDCs	0.177553379
0.734961681	low	iDCs	0.146107661
0.704428454	low	iDCs	0.159956483
0.704286046	low	iDCs	0.179332127
0.696300117	low	iDCs	0.342214595
0.694998377	low	iDCs	0.176092265
0.667376947	low	iDCs	0.176981639
0.663047101	low	iDCs	0.188797606
0.662048473	low	iDCs	0.206902716
0.659949737	low	iDCs	0.198707772
0.658115853	low	iDCs	0.247813914
0.633722725	low	iDCs	0.197119604
0.617791569	low	iDCs	0.145917081
0.611035842	low	iDCs	0.188988186
0.609721067	low	iDCs	0.113200829
0.606261554	low	iDCs	0.153159125
0.589162784	low	iDCs	0.18390605
0.579849071	low	iDCs	0.151952118
0.579609086	low	iDCs	0.159829429
0.576317739	low	iDCs	0.128320184
0.573592615	low	iDCs	0.14458302
0.571292069	low	iDCs	0.142169006
0.567148662	low	iDCs	0.319027348
0.564109419	low	iDCs	0.245082265
0.553830001	low	iDCs	0.384396326
0.548746041	low	iDCs	0.191148094
0.547274355	low	iDCs	0.053295147
0.545835799	low	iDCs	0.129336611
0.542527935	low	iDCs	0.221513858
0.541440025	low	iDCs	0.20722035
0.532564259	low	iDCs	0.269412993
0.530492379	low	iDCs	0.231805184
0.524967179	low	iDCs	0.186447118
0.517334783	low	iDCs	0.139056197
0.513527231	low	iDCs	0.266744871
0.511804385	low	iDCs	0.138547983
0.507400818	low	iDCs	0.257914659
0.501330039	low	iDCs	0.346597937
0.490869997	low	iDCs	0.199597146
0.475984098	low	iDCs	0.347169678
0.46391068	low	iDCs	0.19025872
0.462736666	low	iDCs	0.13899267
0.456514869	low	iDCs	0.219798637
0.439244254	low	iDCs	0.287073416
0.431992976	low	iDCs	0.224499613
